ts_ms,ped_x,ped_y,veh_x,veh_y,ped_speed_mps,veh_speed_mps,distance_m,rel_speed_mps
19000,3600.0,1400.0,3908.75,1315.12,1.2,12.62,320.2048983073183,11.42
19000,3600.0,1400.0,3707.03,1406.14,1.2,11.58,107.20597231497901,10.38
19000,3600.0,1400.0,3622.29,1335.57,1.2,11.73,68.17674823574389,10.530000000000001
19000,3600.0,1400.0,3483.1,1578.37,1.2,8.57,213.26384339592116,7.37
19000,3600.0,1400.0,3712.82,1362.56,1.2,11.48,118.87012240256186,10.280000000000001
19000,3600.0,1400.0,3574.89,1437.48,1.2,7.82,45.113883672324285,6.62
19000,3600.0,1400.0,3681.82,1340.65,1.2,1.27,101.07885486094516,0.07000000000000006
19000,3600.0,1400.0,3692.44,1332.55,1.2,1.22,114.4318841057859,0.020000000000000018
19000,3600.0,1400.0,3747.39,1397.85,1.2,0.0,147.40568035187778,-1.2
19000,3600.0,1400.0,3828.06,1057.54,1.2,24.87,411.4489217387743,23.67
19000,3600.0,1400.0,3638.79,1335.21,1.2,0.6,75.51429136262878,-0.6
19000,3600.0,1400.0,3471.87,1381.43,1.2,10.81,129.46869042359248,9.610000000000001
19000,3600.0,1400.0,3544.12,1596.62,1.2,4.03,204.40645488829352,2.83
19000,3600.0,1400.0,3577.27,1468.21,1.2,7.05,71.89754515976193,5.85
19000,3600.0,1400.0,3639.0,1414.06,1.2,3.59,41.45700905757673,2.3899999999999997
19000,3600.0,1400.0,3516.44,1526.17,1.2,9.73,151.3312343833883,8.530000000000001
19000,3600.0,1400.0,3491.74,1564.95,1.2,8.7,197.30364948474738,7.499999999999999
20000,3600.0,1400.0,3646.68,1418.42,1.2,5.77,50.18285364544335,4.569999999999999
20000,3600.0,1400.0,3590.42,1472.67,1.2,4.47,73.2987400983128,3.2699999999999996
20000,3600.0,1400.0,3654.02,1330.16,1.2,7.06,88.29374836306354,5.859999999999999
20000,3600.0,1400.0,3922.78,1312.12,1.2,14.34,334.5292555218454,13.14
20000,3600.0,1400.0,3718.76,1403.73,1.2,12.14,118.81856126043628,10.940000000000001
20000,3600.0,1400.0,3627.31,1333.91,1.2,5.29,71.51030834781784,4.09
20000,3600.0,1400.0,3487.31,1571.91,1.2,7.71,205.55311770926764,6.51
20000,3600.0,1400.0,3704.1,1357.49,1.2,10.09,112.44514262519293,8.89
20000,3600.0,1400.0,3580.25,1428.82,1.2,10.18,34.9378720015973,8.98
20000,3600.0,1400.0,3684.71,1342.92,1.2,3.67,102.1465148695735,2.4699999999999998
20000,3600.0,1400.0,3694.46,1329.46,1.2,3.69,117.89225250201983,2.49
20000,3600.0,1400.0,3750.47,1397.22,1.2,3.14,150.49567867550198,1.9400000000000002
20000,3600.0,1400.0,3822.89,1033.94,1.2,24.06,428.57890253721064,22.86
20000,3600.0,1400.0,3644.8,1406.46,1.2,0.0,45.26335824925076,-1.2
20000,3600.0,1400.0,3639.59,1333.81,1.2,1.62,77.12641700481113,0.42000000000000015
20000,3600.0,1400.0,3465.57,1375.31,1.2,8.78,136.6785315987846,7.579999999999999
20000,3600.0,1400.0,3537.07,1594.8,1.2,7.3,204.7125421169889,6.1
20000,3600.0,1400.0,3579.9,1469.9,1.2,3.13,72.73252367407589,1.93
20000,3600.0,1400.0,3636.48,1411.73,1.2,3.43,38.3194898191508,2.2300000000000004
20000,3600.0,1400.0,3521.71,1517.89,1.2,9.81,141.51811262167124,8.610000000000001
20000,3600.0,1400.0,3497.53,1555.86,1.2,10.78,186.52731837454783,9.58
21000,3600.0,1400.0,3640.73,1415.23,1.2,6.66,43.484316713040364,5.46
21000,3600.0,1400.0,3597.19,1467.94,1.2,7.72,67.99808600247515,6.52
21000,3600.0,1400.0,3661.46,1331.27,1.2,7.55,92.20165128673135,6.35
21000,3600.0,1400.0,3934.72,1309.57,1.2,12.22,346.72043969169147,11.020000000000001
21000,3600.0,1400.0,3733.58,1403.96,1.2,14.69,133.63868451911662,13.49
21000,3600.0,1400.0,3630.83,1332.9,1.2,3.67,73.84374651925499,2.4699999999999998
21000,3600.0,1400.0,3492.29,1564.09,1.2,9.28,196.28288819965937,8.08
21000,3600.0,1400.0,3700.56,1355.43,1.2,4.09,109.99453850078186,2.8899999999999997
21000,3600.0,1400.0,3584.75,1418.55,1.2,11.29,24.01385017026629,10.09
21000,3600.0,1400.0,3686.99,1346.28,1.2,4.08,102.24039563694951,2.88
21000,3600.0,1400.0,3697.59,1324.66,1.2,5.73,123.28797062163046,4.53
21000,3600.0,1400.0,3754.13,1396.47,1.2,3.74,154.17041804444855,2.54
21000,3600.0,1400.0,3817.51,1009.45,1.2,24.98,447.0345653302439,23.78
21000,3600.0,1400.0,3644.8,1406.46,1.2,0.0,45.26335824925076,-1.2
21000,3600.0,1400.0,3839.06,1388.82,1.2,0.0,239.32128196213554,-1.2
21000,3600.0,1400.0,3641.73,1331.8,1.2,2.94,79.95394236684022,1.74
21000,3600.0,1400.0,3464.46,1373.99,1.2,1.78,138.0130852491893,0.5800000000000001
21000,3600.0,1400.0,3531.44,1597.03,1.2,6.33,208.61757955646974,5.13
21000,3600.0,1400.0,3583.01,1472.03,1.2,3.77,74.00662808154408,2.5700000000000003
21000,3600.0,1400.0,3635.74,1407.42,1.2,4.95,36.5021095280805,3.75
21000,3600.0,1400.0,3526.39,1510.56,1.2,8.7,132.8229863389617,7.499999999999999
21000,3600.0,1400.0,3503.93,1545.81,1.2,11.92,174.613862565376,10.72
22000,3600.0,1400.0,3638.51,1413.61,1.2,2.74,40.84424316840764,1.5400000000000003
22000,3600.0,1400.0,3604.83,1462.35,1.2,8.91,62.53680036586449,7.71
22000,3600.0,1400.0,3670.93,1334.36,1.2,10.02,96.64199139090621,8.82
22000,3600.0,1400.0,3948.5,1306.61,1.2,14.09,360.7962612056838,12.89
22000,3600.0,1400.0,3751.25,1400.33,1.2,18.04,151.25035999957157,16.84
22000,3600.0,1400.0,3634.08,1332.65,1.2,3.26,75.48157987217797,2.0599999999999996
22000,3600.0,1400.0,3497.46,1555.96,1.2,9.63,186.64933217132068,8.430000000000001
22000,3600.0,1400.0,3697.12,1353.44,1.2,3.98,107.7038903661329,2.7800000000000002
22000,3600.0,1400.0,3587.26,1406.62,1.2,12.27,14.357297795894358,11.07
22000,3600.0,1400.0,3687.26,1350.56,1.2,4.39,100.29267769882327,3.1899999999999995
22000,3600.0,1400.0,3700.96,1319.49,1.2,6.17,129.13087043770753,4.97
22000,3600.0,1400.0,3759.7,1395.32,1.2,5.69,159.7685588593699,4.49
22000,3600.0,1400.0,3813.58,991.49,1.2,18.31,460.9737915543572,17.11
22000,3600.0,1400.0,3643.0,1409.11,1.2,0.0,43.954432085968286,-1.2
22000,3600.0,1400.0,3837.07,1389.23,1.2,2.03,237.31451240916573,0.8299999999999998
22000,3600.0,1400.0,3630.27,1181.2,1.2,0.0,220.88393535972682,-1.2
22000,3600.0,1400.0,3645.63,1330.36,1.2,4.22,83.25759124548358,3.0199999999999996
22000,3600.0,1400.0,3464.43,1372.2,1.2,1.84,138.39098561683863,0.6400000000000001
22000,3600.0,1400.0,3527.22,1603.38,1.2,7.64,216.01007569092715,6.4399999999999995
22000,3600.0,1400.0,3585.21,1473.41,1.2,2.6,74.88505992519477,1.4000000000000001
22000,3600.0,1400.0,3639.2,1404.81,1.2,4.4,39.49400081024946,3.2
22000,3600.0,1400.0,3531.13,1503.3,1.2,8.67,124.15299795010982,7.47
22000,3600.0,1400.0,3510.66,1535.24,1.2,12.53,162.08483334353042,11.33
23000,3600.0,1400.0,3635.34,1408.96,1.2,5.93,36.45815683766818,4.7299999999999995
23000,3600.0,1400.0,3611.74,1452.1,1.2,12.36,53.40634419242704,11.16
23000,3600.0,1400.0,3676.33,1337.05,1.2,6.05,98.93923084398824,4.85
23000,3600.0,1400.0,3961.84,1303.74,1.2,13.64,374.42512362286817,12.440000000000001
23000,3600.0,1400.0,3770.14,1396.44,1.2,19.28,170.17724054643722,18.080000000000002
23000,3600.0,1400.0,3636.37,1333.4,1.2,2.43,75.88370641975773,1.2300000000000002
23000,3600.0,1400.0,3502.91,1547.41,1.2,10.15,176.51112202917994,8.950000000000001
23000,3600.0,1400.0,3694.13,1352.52,1.2,3.16,105.42678644443272,1.9600000000000002
23000,3600.0,1400.0,3587.17,1396.44,1.2,10.19,13.3147474628698,8.99
23000,3600.0,1400.0,3683.27,1357.24,1.2,7.81,93.60721393140592,6.609999999999999
23000,3600.0,1400.0,3705.31,1312.85,1.2,7.94,136.69425225663295,6.74
23000,3600.0,1400.0,3767.88,1393.64,1.2,8.35,168.00042857088204,7.1499999999999995
23000,3600.0,1400.0,3810.8,978.61,1.2,13.13,471.1753093064195,11.930000000000001
23000,3600.0,1400.0,3643.49,1410.33,1.2,1.32,44.69998881431604,0.1200000000000001
23000,3600.0,1400.0,3832.4,1390.19,1.2,4.77,232.60695625883602,3.5699999999999994
23000,3600.0,1400.0,3630.02,1183.86,1.2,2.67,218.21480243099927,1.47
23000,3600.0,1400.0,3554.72,1474.77,1.2,0.0,87.41184873917274,-1.2
23000,3600.0,1400.0,3652.26,1330.2,1.2,6.63,87.19602972612925,5.43
23000,3600.0,1400.0,3465.0,1371.84,1.2,0.73,137.90571271705898,-0.47
23000,3600.0,1400.0,3522.56,1610.79,1.2,8.85,224.5648630128943,7.6499999999999995
23000,3600.0,1400.0,3586.89,1473.98,1.2,1.8,75.13263272373733,0.6000000000000001
23000,3600.0,1400.0,3537.1,1494.53,1.2,10.61,113.54440056647447,9.41
23000,3600.0,1400.0,3517.57,1524.39,1.2,12.86,149.2232455081982,11.66
24000,3600.0,1400.0,3638.48,1405.09,1.2,5.43,38.8151838846604,4.2299999999999995
24000,3600.0,1400.0,3620.03,1439.84,1.2,14.8,44.59177614762616,13.600000000000001
24000,3600.0,1400.0,3678.65,1338.49,1.2,2.73,99.84639502756228,1.53
24000,3600.0,1400.0,3974.24,1301.08,1.2,12.69,387.09268140847075,11.49
24000,3600.0,1400.0,3790.31,1392.3,1.2,20.59,190.46570846217955,19.39
24000,3600.0,1400.0,3639.38,1336.23,1.2,4.24,74.94929819551352,3.04
24000,3600.0,1400.0,3509.16,1537.6,1.2,11.63,164.88076176437323,10.430000000000001
24000,3600.0,1400.0,3690.57,1353.5,1.2,3.79,101.80950299456347,2.59
24000,3600.0,1400.0,3587.01,1385.62,1.2,10.82,19.378454530741028,9.620000000000001
24000,3600.0,1400.0,3677.6,1365.08,1.2,9.68,85.09504333390983,8.48
24000,3600.0,1400.0,3710.23,1305.33,1.2,8.99,145.30334407714096,7.79
24000,3600.0,1400.0,3777.19,1391.73,1.2,9.5,177.38288812622264,8.3
24000,3600.0,1400.0,3810.1,969.98,1.2,8.62,478.6013063082882,7.419999999999999
